osmid,y,x,highway,street_count,junction
11953345278,43.4907316,-80.5344991,,3,
11953345279,43.4908926,-80.534621,,1,
11956664955,43.4771433,-80.5478797,,1,
11956664958,43.4770767,-80.5480683,,1,
11956664959,43.4774962,-80.5478524,,1,
11956664960,43.477404,-80.547784,,1,
11956664963,43.4771788,-80.5484182,,1,
11956664964,43.4772698,-80.5484763,,1,
11956664966,43.4775837,-80.5481759,,1,
11956728369,43.4775202,-80.5483676,,1,
11956728371,43.477167,-80.5485998,,4,
11956728372,43.4771235,-80.5484715,,3,
11956728373,43.4784071,-80.5490117,,1,
11956728376,43.4784988,-80.5487509,,1,
11956728378,43.4794053,-80.5494329,,3,
11956728379,43.4795034,-80.5493814,,3,
11956728380,43.479519,-80.5497891,,1,
11956728381,43.4796198,-80.549503,,1,
11956728394,43.4804617,-80.5500355,,1,
11956728396,43.4801002,-80.5492758,,1,
11956728398,43.4803288,-80.5489668,,4,
11956728399,43.4797141,-80.55073,,3,
11956728401,43.4806094,-80.5502436,,3,
11956728402,43.4807072,-80.5501864,,3,
11956728403,43.4806193,-80.5504158,,3,
11956728404,43.4805027,-80.5504704,,1,
11956728405,43.4827912,-80.5545257,,1,
11956728406,43.4827954,-80.5545055,,3,
11956728407,43.4827575,-80.5548248,,1,
11956728409,43.4827824,-80.5550121,,1,
11956728416,43.4760839,-80.5470619,,1,
11957768608,43.4271186,-80.5465208,,1,
11961617728,43.44879,-80.4918408,,3,
11961617729,43.4490699,-80.4916178,,3,
11961617735,43.4489172,-80.4917394,,3,
11961617739,43.4489374,-80.4917234,,3,
11961617742,43.4497055,-80.4931132,,1,
11961617746,43.4495894,-80.4931791,,3,
11961617749,43.4495424,-80.4932058,,3,
11961617751,43.4496996,-80.4931165,,3,
11961617781,43.4497156,-80.4938761,,3,
11963695207,43.440516,-80.5138841,,1,
11963695210,43.4404321,-80.5136282,,3,
11963695211,43.4401964,-80.5120613,,1,
11963695213,43.4400871,-80.51225,,3,
11963695214,43.4400187,-80.5117456,,1,
11963695216,43.439876,-80.5120213,,3,
11963695217,43.4400187,-80.5113463,,1,
11963695219,43.4397296,-80.5118634,,3,
11963995271,43.4472889,-80.5149037,,3,
11963995280,43.4474119,-80.5150137,,3,
11963995286,43.4477514,-80.5154033,,3,
11963995287,43.4478491,-80.5154882,,3,
11963995288,43.4479719,-80.5151622,,3,
11963995289,43.4480223,-80.5149579,,3,
11963995293,43.4482109,-80.5152723,,3,
11963995295,43.4479143,-80.5153175,,3,
11963995296,43.4481474,-80.5154735,,3,
11963995297,43.4482735,-80.5150852,,3,
11968168510,43.4857443,-80.5656461,,1,
11968821881,43.4528148,-80.5524764,,3,
11968821883,43.4530672,-80.5527563,,1,
11970617681,43.4626149,-80.5421453,traffic_signals,4,
11970617690,43.4839029,-80.5641815,,1,
11970617691,43.4839317,-80.5641892,,1,
11974115281,43.4492191,-80.5873583,,3,
11974115282,43.4494111,-80.5873464,,3,
11974115283,43.4493127,-80.5874099,,3,
11976022236,43.4633489,-80.4793157,,3,
11976022238,43.4632031,-80.479005,,1,
11976224687,43.470243,-80.4754713,,1,
11976309616,43.469854,-80.478653,,3,
11976309619,43.4705354,-80.4800269,,1,
11976309624,43.4700591,-80.47883,,3,
11976309625,43.4697751,-80.4796565,,1,
11976309626,43.4696426,-80.4811382,,3,
11976309630,43.4692223,-80.4804735,,3,
11976309643,43.4703137,-80.4815099,,3,
11976309645,43.4701699,-80.4802344,,1,
11976309647,43.4704675,-80.4815946,,4,
11976309648,43.4708471,-80.4803743,,1,
11976309650,43.4701965,-80.4825567,,1,
11976309652,43.4699778,-80.4813239,,3,
11976309653,43.4698114,-80.4818449,,1,
11976309655,43.4704075,-80.4818398,,3,
11976309656,43.4698971,-80.4815767,,3,
11976309657,43.4700107,-80.4827229,,3,
11976309659,43.4698545,-80.4824714,,3,
11976309661,43.469377,-80.4823902,,3,
11976336673,43.4719814,-80.4817518,,3,
11976336674,43.4717403,-80.4815902,,1,
11976336676,43.4718244,-80.4816466,,3,
11976336680,43.4722161,-80.4810827,,3,
11986973983,43.4689189,-80.4718477,,4,
11986973994,43.4690825,-80.4712862,,3,
11993047003,43.4780271,-80.5348175,,3,
11993245558,43.5038895,-80.5313328,,3,
11993245559,43.5040833,-80.5315435,,3,
11993245561,43.5046552,-80.5307233,,3,
11998615030,43.512585,-80.5502196,,3,
11999409402,43.4536738,-80.5011016,,1,
11999409405,43.4528479,-80.4985274,,1,
11999409407,43.453067,-80.4992019,,4,
12000042007,43.5001758,-80.5512522,,3,
12000042012,43.4996793,-80.5490142,,3,
12000042013,43.4998243,-80.5491151,,4,
12000042015,43.4993188,-80.5500469,,3,
12000042016,43.5007229,-80.5497488,,3,
12000042017,43.5004627,-80.549559,,3,
12000042018,43.5006471,-80.5490449,,4,
12000042019,43.5003218,-80.5494616,,3,
12000042020,43.5004988,-80.5489443,,3,
12000042021,43.5002545,-80.5494148,,3,
12000042027,43.5005115,-80.5481976,,3,
12000042028,43.5002867,-80.5487878,,4,
12000042029,43.5001621,-80.5486931,,4,
12000042030,43.5003638,-80.5480935,,3,
12000042031,43.5000191,-80.5485844,,3,
12000042032,43.5002288,-80.5479985,,3,
12000042036,43.5004259,-80.548898,,3,
12000042037,43.5009468,-80.5482058,,3,
12000042038,43.5010412,-80.5484444,,3,
12000042041,43.5005964,-80.5496558,,3,
12000042043,43.500905,-80.5492279,,3,
12000042044,43.5013713,-80.5485171,,1,
12000042045,43.5001106,-80.5493146,,3,
12000042046,43.499984,-80.5492277,,3,
12001851018,43.50399,-80.5379103,,3,
12001851019,43.5041061,-80.5377587,,3,
12001851020,43.5040486,-80.5368782,,3,
12001851028,43.5045292,-80.5374558,,3,
12001851029,43.5044262,-80.5373516,,3,
12001851030,43.5041903,-80.5377361,,3,
12014693021,43.4818139,-80.5173501,,3,
12014693023,43.4816393,-80.5159473,,1,
12014693024,43.4815131,-80.5173343,,3,
12014693026,43.4818535,-80.5171724,,3,
12014799437,43.5050543,-80.5423144,,3,
12014799442,43.5049453,-80.5422373,,3,
12014799444,43.5053419,-80.5412337,,3,
12014799445,43.5046919,-80.5420547,,3,
12014799446,43.505088,-80.5410265,,3,
12030578944,43.4449543,-80.5218919,,4,
12030578945,43.4445091,-80.5218318,,3,
12030578946,43.4444684,-80.5223423,,1,
12030578947,43.4445484,-80.5211991,,3,
12030578948,43.4445837,-80.520744,,1,
12030578949,43.4451442,-80.5213051,,3,
12030578951,43.4450042,-80.521265,,4,
12030578952,43.44505,-80.5207372,,1,
12030578953,43.4449081,-80.5224436,,1,
12032091696,43.475043,-80.5217163,,3,
12032091697,43.4747548,-80.5216002,,3,
12032600844,43.456977,-80.5412336,,3,
12032600847,43.4572758,-80.5419591,,1,
12034880978,43.4717253,-80.4739732,,1,
12034880979,43.4734549,-80.476943,,1,
12034880980,43.4732055,-80.4764035,,3,
12034880981,43.4733535,-80.4762717,,1,
12034881056,43.4749376,-80.4797707,,3,
12034881059,43.4746284,-80.478966,,3,
12034885481,43.4764954,-80.4819219,,3,
12034885485,43.4770706,-80.4808822,,1,
12034885487,43.4770054,-80.4835845,,3,
12034885488,43.476742,-80.4835793,,3,
12034885489,43.4767488,-80.484039,,1,
12034885493,43.4763532,-80.4827827,,1,
12034885572,43.4745148,-80.4806122,,1,
12034885577,43.4750725,-80.4809226,,3,
12034885581,43.4755824,-80.4813287,,1,
12034885583,43.4757689,-80.4795738,,1,
12034885584,43.4760117,-80.4796565,,3,
12034885585,43.4758497,-80.4797737,,1,
12044890364,43.4576844,-80.5409483,,3,
12044890365,43.4577772,-80.5407684,,1,
12044890366,43.4577251,-80.5409936,,3,
12044890368,43.4579127,-80.5400716,,1,
12045258760,43.444581,-80.5798568,,3,
12045258761,43.4442681,-80.579664,,3,
12045258764,43.4441052,-80.5795527,,3,
12045258765,43.4441653,-80.5793939,,3,
12045258766,43.4445501,-80.5796655,,1,
12045258767,43.4448411,-80.5790994,,3,
12045284870,43.444512,-80.5789989,,3,
12045284872,43.444645,-80.579181,,3,
12047160597,43.5024596,-80.5404586,,3,
12047160598,43.5025401,-80.5401548,,3,
12047160599,43.5023012,-80.5400014,,3,
12047160600,43.502188,-80.540263,,3,
12047160604,43.5027586,-80.5393503,,3,
12047160605,43.5028966,-80.5390393,,1,
12047160606,43.5025156,-80.5403077,,3,
12047160608,43.5028271,-80.5396232,,1,
12048790521,43.4655587,-80.5196024,,3,
12048790523,43.464972,-80.5191908,,1,
12048790524,43.4651066,-80.5194782,,3,
12048790525,43.4651563,-80.5191651,,1,
12048790526,43.4651781,-80.5194989,,3,
12048790528,43.4649817,-80.5195752,,1,
12049010402,43.4845435,-80.5304063,,3,
12049010403,43.4849817,-80.5291886,,3,
12049010404,43.4847639,-80.5305563,,3,
12049010408,43.4846387,-80.5301417,,3,
12049010409,43.484988,-80.530514,,3,
12049010410,43.484734,-80.5298768,,3,
12049010411,43.4850681,-80.530281,,3,
12049010412,43.4848194,-80.5296395,,3,
12049010413,43.4851513,-80.5300386,,3,
12049010414,43.4849004,-80.5294144,,3,
12049010416,43.4852464,-80.5297376,,3,
12049010417,43.4853225,-80.5296676,,3,
12049010418,43.4852936,-80.5296667,,4,
12049046838,43.4737715,-80.5346578,,3,
12049046839,43.4736148,-80.5351085,,3,
12049046840,43.4732883,-80.5348843,,1,
12054597750,43.4653741,-80.4811764,,3,
12054597751,43.4653205,-80.4813965,,3,
12055123335,43.4817544,-80.524879,,3,
12055123340,43.482276,-80.5234425,,3,
12064452901,43.4476112,-80.5136246,,3,
12064452903,43.4479447,-80.5138386,,4,
12064452906,43.4484385,-80.5139777,,3,
12064452908,43.4482353,-80.5145832,,3,
12064452909,43.4477171,-80.5139671,,1,
12064452910,43.4477945,-80.513742,,4,
12064452911,43.4478945,-80.5134576,,1,
12064452912,43.4478697,-80.5140713,,1,
12064452913,43.4479725,-80.5137517,,3,
12064452914,43.4484066,-80.5140539,,3,
12064452915,43.448072,-80.5138192,,3,
12064452916,43.4481334,-80.5136238,,3,
12064452917,43.4483164,-80.5143328,,3,
12064452920,43.4481326,-80.5139639,,1,
12069337481,43.5105509,-80.5241161,,3,
12069337483,43.5101396,-80.5228963,,3,
12069337488,43.5104753,-80.523898,,3,
12069337489,43.5103171,-80.5227781,,1,
12069337490,43.5103146,-80.5242778,,3,
12069337495,43.5098227,-80.5245952,,3,
12069337496,43.5102281,-80.5240337,,3,
12069337497,43.5097408,-80.5243573,,3,
12070589042,43.5411043,-80.5034533,,3,
12070589043,43.541466,-80.5033848,,1,
12070589044,43.5412964,-80.5034169,,3,
12070589045,43.5412284,-80.5025695,,3,
12070589046,43.541463,-80.5025312,,1,
12070589047,43.5410357,-80.502601,,3,
12070589048,43.5415199,-80.5032752,,1,
12070589050,43.5410862,-80.5032294,,3,
12070589051,43.5412792,-80.5032031,,4,
12070589055,43.544353,-80.4957257,,3,
12070589058,43.5452849,-80.4951945,,3,
12070589059,43.545299,-80.4955249,,3,
12070589062,43.5448876,-80.4953228,,3,
12070589063,43.5450843,-80.495222,,3,
12070589064,43.5446442,-80.495202,,3,
12070589065,43.5446805,-80.4954467,,4,
12070632072,43.5445226,-80.4955813,,3,
12070632073,43.5446157,-80.4965095,,3,
12070632077,43.5443266,-80.4957672,,3,
12073327064,43.4586124,-80.5383946,,3,
12073327066,43.4584358,-80.5382095,,4,
12073327067,43.4582778,-80.5384864,,4,
12073327068,43.4584533,-80.5386633,,3,
12073351969,43.4582123,-80.5385979,,1,
12073351970,43.4583459,-80.5381175,,3,
12073351971,43.4581211,-80.5385218,,1,
12073351972,43.4581885,-80.5384017,,3,
12073351973,43.4584776,-80.5381316,,1,
12073351974,43.4583883,-80.5380458,,1,
12074443628,43.4541295,-80.4958588,crossing,4,
12074443631,43.4536173,-80.4955574,,4,
12074443634,43.4531375,-80.495268,crossing,4,
12074443636,43.4526804,-80.494098,,4,
12074443639,43.4526633,-80.4940339,,3,
12078715903,43.4801094,-80.5245377,,3,
12078715906,43.4796028,-80.5238122,,1,
12078715912,43.4802152,-80.5245596,,3,
12078715914,43.4805409,-80.5239305,,1,
12078715929,43.4809601,-80.5247146,,3,
12078715930,43.4810331,-80.5239935,,1,
12078715932,43.4812221,-80.5247693,,3,
12078715935,43.4815623,-80.5241365,,1,
12078715948,43.479239,-80.5243599,,3,
12078715950,43.4793609,-80.5236551,,1,
12078728697,43.4810287,-80.5247289,,3,
12078728700,43.4807477,-80.525205,,1,
12078728753,43.4789456,-80.5215328,,3,
12078728755,43.4787826,-80.5213797,,3,
12078728758,43.4788178,-80.5208314,,3,
12078728759,43.478879,-80.5206182,,3,
12078728770,43.4788296,-80.5221284,,3,
12078728775,43.4789176,-80.5216122,,3,
12078728780,43.4784983,-80.5212804,,3,
12078728781,43.4788108,-80.5215309,,3,
12082126230,43.4599316,-80.5145811,,3,
12082126234,43.4600752,-80.5151222,,3,
12082126235,43.4601549,-80.5153543,,1,
12082126240,43.4600262,-80.5154795,,1,
12093461473,43.5076261,-80.527123,,3,
12093461476,43.507511,-80.5284694,,4,
12093461477,43.5075634,-80.5285236,,3,
12095342201,43.4596192,-80.5718437,,3,
12097778265,43.4964566,-80.5726017,,3,
12097778266,43.4965165,-80.5724605,,3,
12097778267,43.4964381,-80.5724878,,3,
12097778268,43.496543,-80.5725643,,3,
12098796818,43.4788562,-80.5258363,,1,
12099770969,43.4542076,-80.4959006,,3,
12101746755,43.4833516,-80.5242688,,3,
12101746757,43.4831291,-80.5248676,,3,
12101746758,43.4832952,-80.524984,,3,
12101746760,43.4835089,-80.5243895,,3,
12109386145,43.4613515,-80.4886675,,3,
12109386146,43.4612092,-80.4890986,,1,
12109790700,43.5107483,-80.556641,,3,
12109901104,43.5104267,-80.55563,,3,
12109901106,43.5108901,-80.5565044,,3,
12109901110,43.5114488,-80.5550272,,3,
12109901111,43.5115864,-80.5562416,,4,
12109901112,43.5118036,-80.5549515,,3,
12109901113,43.5118452,-80.5553293,,3,
12109901114,43.5114913,-80.5554027,,4,
12109901115,43.5109543,-80.5555163,,4,
12109901116,43.5109133,-80.5551415,,3,
12109901117,43.5118915,-80.5557507,,3,
12109901118,43.5115395,-80.5558278,,4,
12109901123,43.5120842,-80.5568159,,3,
12109901124,43.5120783,-80.5562539,,3,
12109901125,43.5111129,-80.5543976,,1,
12109901126,43.5104573,-80.5545481,,3,
12109901127,43.5105384,-80.5552215,,3,
12119508389,43.4628356,-80.5271262,,1,
12119508390,43.4629459,-80.5268457,,3,
12119508391,43.4630811,-80.5269603,,3,
12119508392,43.4632294,-80.5266958,,3,
12119508393,43.4632936,-80.5265809,,3,
12119508397,43.4633833,-80.527055,,1,
12119508398,43.4632666,-80.5273604,,1,
12119508399,43.4628647,-80.5267555,,1,
12123778401,43.4253492,-80.5534975,,3,
12123778404,43.4256089,-80.5530048,,3,
12123778412,43.4254488,-80.5533641,,3,
12136166459,43.4822411,-80.5378358,,3,
12136166460,43.4822114,-80.5379038,,4,
12136166462,43.4819482,-80.538619,,3,
12136166463,43.4823052,-80.5388481,,1,
12136166465,43.4814682,-80.5394029,,1,
12136166466,43.4820251,-80.5384053,,3,
12136166467,43.4817915,-80.5382522,,1,
12136166468,43.4816989,-80.5393456,,3,
12136166470,43.4815523,-80.5390955,,1,
12137832151,43.5145602,-80.4679724,,1,
12137840437,43.515057,-80.4667073,,3,
12137840441,43.5155251,-80.4683099,,3,
12139715733,43.4910219,-80.5651335,,3,
12139715736,43.4908735,-80.5650362,,3,
12139715737,43.4907294,-80.5654189,,4,
12145908737,43.4946538,-80.5247389,,3,
12145908741,43.4941404,-80.5252318,,1,
12145990528,43.4450878,-80.5682253,,3,
12145990534,43.4453929,-80.5677571,,3,
12145990535,43.445505,-80.5675809,,3,
12145990539,43.4459937,-80.5678804,,3,
12145990548,43.4457713,-80.568226,,3,
12145990549,43.4459068,-80.5680154,,3,
12146353467,43.4376292,-80.5157488,,1,
12146353468,43.4378605,-80.5149863,,3,
12153568899,43.467136,-80.4778791,,3,
12153652303,43.4662048,-80.478193,,3,
12153652304,43.4660948,-80.4788921,,3,
12153652319,43.4656876,-80.4786521,,3,
12153652320,43.4667572,-80.4777018,,3,
12153652322,43.4668596,-80.4773259,,3,
12153652323,43.4672367,-80.4775385,,3,
12153652324,43.4665094,-80.4771204,,1,
12153652325,43.4670354,-80.477425,,3,
12153652328,43.4666738,-80.4772169,,3,
12165029275,43.4668725,-80.5145859,,1,
12165029277,43.4671096,-80.514599,,3,
12165029279,43.4671764,-80.5144802,,3,
12165029280,43.4669838,-80.5142651,,1,
12170928561,43.4403159,-80.5109695,,3,
12170928562,43.4400771,-80.5107847,,1,
12184028059,43.4399892,-80.6053141,,1,
12187078872,43.4922631,-80.5752902,,3,
12188652823,43.4397809,-80.5226313,,3,
12188652826,43.439317,-80.5221597,,1,
12188652830,43.439828,-80.5225989,,3,
12188652832,43.4398384,-80.5224399,,1,
12201030270,43.5044149,-80.5548593,,3,
12201030271,43.5041093,-80.5546365,,3,
12201030272,43.5046843,-80.5550387,,1,
12206334736,43.4728585,-80.593816,,3,
12206334739,43.4720973,-80.5934398,,3,
12206334741,43.4719198,-80.592562,,3,
12206334742,43.4724628,-80.5941651,,3,
12206334743,43.4727196,-80.5936796,,3,
12206334744,43.4723415,-80.5940256,,3,
12206334745,43.4726003,-80.593556,,3,
12206334746,43.4722096,-80.5938862,,3,
12206334747,43.4720783,-80.5937476,,3,
12206334748,43.4723091,-80.5930012,,3,
12206334749,43.4719347,-80.5932584,,3,
12206334750,43.4721761,-80.5928481,,3,
12206334751,43.4720652,-80.5927205,,3,
12206334752,43.4718207,-80.5931397,,3,
12206334753,43.4717646,-80.5928577,,3,
12206334756,43.4718441,-80.5927062,,3,
12206334757,43.4722017,-80.593538,,3,
12206334758,43.4726842,-80.5941296,,3,
12206334761,43.4727785,-80.5939598,,3,
12206334762,43.4720149,-80.5920448,,1,
12206334763,43.4717982,-80.5924362,,3,
12206334764,43.4720576,-80.5933999,,3,
12210068634,43.5083788,-80.4772533,,4,
12210068640,43.5079164,-80.4774824,,1,
12211262135,43.442486,-80.511006,,3,
12211357324,43.4660013,-80.533337,,3,
12211396295,43.4639336,-80.5414088,,3,
12214836377,43.4642577,-80.5308922,,1,
12230594220,43.4523059,-80.5020104,,3,
12230594227,43.4514885,-80.4997619,,3,
12230594233,43.4514675,-80.5005747,,3,
12230594234,43.4513362,-80.5001507,,1,
12230594235,43.4516965,-80.5003059,,3,
12230594236,43.4513637,-80.5006756,,3,
12230594239,43.4516352,-80.5003405,,3,
12231324263,43.5038678,-80.535947,,3,
12231324268,43.5036614,-80.5360228,,3,
12231324269,43.5038078,-80.5361248,,3,
12231324270,43.5035033,-80.5359022,,3,
12231324273,43.5034219,-80.5357764,,3,
12239156865,43.540229,-80.508395,,3,
12239156866,43.5402486,-80.5087465,,1,
12239214882,43.4379982,-80.5467902,,1,
12239214885,43.4375216,-80.5467161,,3,
12246716936,43.4477578,-80.5129227,,3,
12246716944,43.4477359,-80.5106168,,1,
12258388339,43.4765168,-80.5227641,,3,
12258388341,43.4765103,-80.5224934,,3,
12258388342,43.4768277,-80.5230861,,3,
12258388343,43.4764893,-80.5228402,,3,
12258388344,43.4769007,-80.5228816,,3,
12258388346,43.476639,-80.5236151,,3,
12258388347,43.4763178,-80.5234064,,3,
12260643191,43.4639792,-80.50312,,3,
12260643194,43.4639988,-80.5027263,,3,
12260643196,43.4638452,-80.5028982,,3,
12260643198,43.4638425,-80.5024214,,3,
12270439017,43.495825,-80.5846626,,3,
12270439019,43.4951948,-80.5858013,,3,
12278423759,43.4571562,-80.5423176,,1,
12278423761,43.4566779,-80.5417987,,3,
12278423764,43.4567669,-80.5426178,,1,
12284750156,43.44982,-80.5886393,,3,
12284750157,43.4495123,-80.5895011,,3,
12284750158,43.4499089,-80.5897755,,1,
12284750159,43.4496724,-80.5896093,,3,
12284750160,43.4492865,-80.5900638,,1,
12284750161,43.449179,-80.5892857,,1,
12285035057,43.5035952,-80.5373672,,3,
12285035060,43.5040245,-80.5361281,,3,
12285035062,43.5038497,-80.5365133,,3,
12285035065,43.5036828,-80.5371373,,3,
12285421021,43.4543063,-80.4806453,,3,
12285421024,43.4546264,-80.4808059,,1,
12285421025,43.4541734,-80.4808804,,3,
12285421028,43.454516,-80.4810053,,1,
12287136113,43.4597707,-80.535835,,3,
12287136115,43.4595722,-80.5356649,,3,
12293251164,43.4901974,-80.5668739,,3,
12298253527,43.4555096,-80.4934893,,1,
12298253530,43.4554606,-80.4934992,,1,
12298253532,43.4553812,-80.4935103,,3,
12298253534,43.4550165,-80.4936564,,3,
12298253535,43.4550435,-80.4936963,,3,
12322824235,43.4926347,-80.5386482,,3,
12322824237,43.4924341,-80.5373039,,1,
12322824238,43.4925966,-80.5383941,,3,
12322824239,43.492282,-80.538476,,1,
12331616290,43.4832447,-80.5070068,,3,
12331616291,43.483422,-80.5073492,,3,
12333600168,43.454175,-80.5485801,,4,
12333993204,43.4676764,-80.4846496,,3,
12333993206,43.4679691,-80.4849058,,1,
12333993207,43.4678698,-80.484817,,3,
12333993208,43.4678796,-80.484557,,1,
12336039388,43.4566136,-80.5300883,,3,
12336231612,43.480225,-80.5145339,,1,
12336231613,43.4801951,-80.514537,,1,
12337956820,43.487394,-80.5463385,,1,
12337956821,43.4874571,-80.5465003,,1,
12337956824,43.4876467,-80.5462844,,3,
12350519089,43.4624797,-80.6008927,,1,
12357474194,43.4801249,-80.5217542,,3,
12357474195,43.4797229,-80.5225983,,1,
12357474197,43.4798031,-80.5214661,,3,
12357474198,43.479373,-80.5224072,,1,
12357474200,43.4794624,-80.5222089,,3,
12357503501,43.4793185,-80.5220824,,3,
12357503502,43.4791812,-80.5223934,,1,
12357503503,43.4791903,-80.5219966,,3,
12357503506,43.4790545,-80.5219109,,3,
12358071855,43.5045632,-80.5377482,,3,
12358071860,43.5047321,-80.5374733,,3,
12364192965,43.4563123,-80.54313,,1,
12364195171,43.4559516,-80.5435116,,3,
12364819287,43.503302,-80.5404376,,1,
12364819292,43.5027855,-80.5406932,,3,
12385469804,43.4496501,-80.4852433,crossing,4,
12385469805,43.4498753,-80.4858741,crossing,4,
12397255025,43.4686135,-80.6010422,,3,
12397255028,43.4688174,-80.6010083,,3,
12403335678,43.493712,-80.5387034,,4,
12403407685,43.488952,-80.609461,,3,
12403407686,43.4889575,-80.6098459,,1,
12405160023,43.4628266,-80.5525054,,1,
12405619106,43.5177371,-80.5430273,,1,
